question_id,image_id,sequence_id,sensor,scene_type,split,question_type,variant,template_id,question,question_paraphrased,answer,answer_type,answer_space,image_path,depth_path,source,evidence
train_000477,42899111/128752.996,42899111,lidar,unknown,train,identify_superlative,farthest_camera,1,"Excluding the walls, floor, and ceiling, what is the most distant object from the camera?",,table,object,,ARKitScenes/3dod/Training/42899111/42899111_frames/lowres_wide/42899111_128752.996.png,ARKitScenes/3dod/Training/42899111/42899111_frames/lowres_depth/42899111_128752.996.png,rule,"{""winner_concept"": ""table"", ""winner_object_index"": 15, ""winner_area_frac"": 0.11605690848031969, ""winner_depth_m"": 0.890999972820282, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_000478,47115260/115049.781,47115260,lidar,unknown,train,left_right,,5,"From the chair, which direction is the cabinet in, left or right?",,left,choice,left|right,ARKitScenes/3dod/Training/47115260/47115260_frames/lowres_wide/47115260_115049.781.png,ARKitScenes/3dod/Training/47115260/47115260_frames/lowres_depth/47115260_115049.781.png,rule,"{""a_concept"": ""cabinet"", ""b_concept"": ""chair"", ""a_centroid_x"": 66.49557510259741, ""b_centroid_x"": 133.45316429146865, ""horizontal_gap_px"": 66.95758918887124, ""image_width"": 256}"
train_000479,42446068/80625.184,42446068,lidar,unknown,train,relative_depth,farther,1,"Between the cabinet and the bathtub, which one is farther from the camera?",,bathtub,choice,cabinet|bathtub,ARKitScenes/3dod/Training/42446068/42446068_frames/lowres_wide/42446068_80625.184.png,ARKitScenes/3dod/Training/42446068/42446068_frames/lowres_depth/42446068_80625.184.png,rule,"{""a_concept"": ""bathtub"", ""a_depth_m"": 2.938999891281128, ""b_concept"": ""cabinet"", ""b_depth_m"": 2.1519999504089355, ""comparative"": ""farther"", ""answer_concept"": ""bathtub""}"
train_000480,47430248/182334.699,47430248,lidar,unknown,train,left_right,,1,"Relative to the sofa, is the chair on the left or the right?",,left,choice,left|right,ARKitScenes/3dod/Training/47430248/47430248_frames/lowres_wide/47430248_182334.699.png,ARKitScenes/3dod/Training/47430248/47430248_frames/lowres_depth/47430248_182334.699.png,rule,"{""a_concept"": ""chair"", ""b_concept"": ""sofa"", ""a_centroid_x"": 107.1790775182986, ""b_centroid_x"": 220.550472093101, ""horizontal_gap_px"": 113.37139457480241, ""image_width"": 256}"
train_000481,41048247/4187.167,41048247,lidar,unknown,train,left_right,,4,"Which side of the bathtub is the toilet on, left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_wide/41048247_4187.167.png,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_depth/41048247_4187.167.png,rule,"{""a_concept"": ""toilet"", ""b_concept"": ""bathtub"", ""a_centroid_x"": 106.91963883750238, ""b_centroid_x"": 66.9136964470815, ""horizontal_gap_px"": 40.00594239042087, ""image_width"": 256}"
train_000482,47204377/18057.836,47204377,lidar,unknown,train,identify_superlative,farthest_camera,1,"Excluding the walls, floor, and ceiling, what is the most distant object from the camera?",,sofa,object,,ARKitScenes/3dod/Training/47204377/47204377_frames/lowres_wide/47204377_18057.836.png,ARKitScenes/3dod/Training/47204377/47204377_frames/lowres_depth/47204377_18057.836.png,rule,"{""winner_concept"": ""sofa"", ""winner_object_index"": 0, ""winner_area_frac"": 0.021740079807956864, ""winner_depth_m"": 2.4100000858306885, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_000483,45261329/24130.142,45261329,lidar,unknown,train,identify_superlative,closest_camera,0,"Not counting the walls, floor, or ceiling, which object is closest to the camera?",,sink,object,,ARKitScenes/3dod/Training/45261329/45261329_frames/lowres_wide/45261329_24130.142.png,ARKitScenes/3dod/Training/45261329/45261329_frames/lowres_depth/45261329_24130.142.png,rule,"{""winner_concept"": ""sink"", ""winner_object_index"": 0, ""winner_area_frac"": 0.12605103485291638, ""winner_depth_m"": 1.0199999809265137, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_000484,45261407/29675.119,45261407,lidar,unknown,train,existence,positive,2,Does this room contain a cabinet?,,yes,yes_no,yes|no,ARKitScenes/3dod/Training/45261407/45261407_frames/lowres_wide/45261407_29675.119.png,ARKitScenes/3dod/Training/45261407/45261407_frames/lowres_depth/45261407_29675.119.png,rule,"{""concept"": ""cabinet"", ""object_index"": 5, ""area_frac"": 0.33118372715040356}"
train_000485,44358306/17419.240,44358306,lidar,unknown,train,left_right,,2,"Looking at the shelf, is the cabinet positioned on its left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/44358306/44358306_frames/lowres_wide/44358306_17419.240.png,ARKitScenes/3dod/Training/44358306/44358306_frames/lowres_depth/44358306_17419.240.png,rule,"{""a_concept"": ""cabinet"", ""b_concept"": ""shelf"", ""a_centroid_x"": 158.84469893140945, ""b_centroid_x"": 61.31485347870592, ""horizontal_gap_px"": 97.52984545270354, ""image_width"": 256}"
train_000486,42445927/77965.579,42445927,lidar,unknown,train,identify_superlative,closest_camera,4,"Not counting the room's walls, floor, or ceiling, which object is closest to us in this image?",,bathtub,object,,ARKitScenes/3dod/Training/42445927/42445927_frames/lowres_wide/42445927_77965.579.png,ARKitScenes/3dod/Training/42445927/42445927_frames/lowres_depth/42445927_77965.579.png,rule,"{""winner_concept"": ""bathtub"", ""winner_object_index"": 0, ""winner_area_frac"": 0.07104260449528746, ""winner_depth_m"": 2.0420000553131104, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_000487,47430213/688605.261,47430213,lidar,unknown,train,identify_superlative,farthest_camera,5,"Excluding the walls, floor, and ceiling, what is the most distant visible object in the scene?",,sink,object,,ARKitScenes/3dod/Training/47430213/47430213_frames/lowres_wide/47430213_688605.261.png,ARKitScenes/3dod/Training/47430213/47430213_frames/lowres_depth/47430213_688605.261.png,rule,"{""winner_concept"": ""sink"", ""winner_object_index"": 12, ""winner_area_frac"": 0.008909640447787765, ""winner_depth_m"": 1.1959999799728394, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_000488,42898444/2737.165,42898444,lidar,unknown,train,identify_superlative,farthest_camera,2,"Among the furniture and items in the room, not the walls, floor, or ceiling, which is farthest from where the picture was taken?",,table,object,,ARKitScenes/3dod/Training/42898444/42898444_frames/lowres_wide/42898444_2737.165.png,ARKitScenes/3dod/Training/42898444/42898444_frames/lowres_depth/42898444_2737.165.png,rule,"{""winner_concept"": ""table"", ""winner_object_index"": 5, ""winner_area_frac"": 0.12371415815469744, ""winner_depth_m"": 1.5820000171661377, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_000489,42898236/167719.046,42898236,lidar,unknown,train,left_right,,1,"Relative to the fireplace, is the sofa on the left or the right?",,right,choice,left|right,ARKitScenes/3dod/Training/42898236/42898236_frames/lowres_wide/42898236_167719.046.png,ARKitScenes/3dod/Training/42898236/42898236_frames/lowres_depth/42898236_167719.046.png,rule,"{""a_concept"": ""sofa"", ""b_concept"": ""fireplace"", ""a_centroid_x"": 110.51861029416331, ""b_centroid_x"": 76.69194606802809, ""horizontal_gap_px"": 33.82666422613522, ""image_width"": 256}"
train_000490,42899430/188144.851,42899430,lidar,unknown,train,left_right,,0,Is the chair to the left or to the right of the stool?,,left,choice,left|right,ARKitScenes/3dod/Training/42899430/42899430_frames/lowres_wide/42899430_188144.851.png,ARKitScenes/3dod/Training/42899430/42899430_frames/lowres_depth/42899430_188144.851.png,rule,"{""a_concept"": ""chair"", ""b_concept"": ""stool"", ""a_centroid_x"": 22.55459863092876, ""b_centroid_x"": 130.5490419896532, ""horizontal_gap_px"": 107.99444335872445, ""image_width"": 256}"
train_000491,47115227/95921.254,47115227,lidar,unknown,train,relative_depth,farther,2,Is the cabinet or the fireplace farther from the camera?,,fireplace,choice,cabinet|fireplace,ARKitScenes/3dod/Training/47115227/47115227_frames/lowres_wide/47115227_95921.254.png,ARKitScenes/3dod/Training/47115227/47115227_frames/lowres_depth/47115227_95921.254.png,rule,"{""a_concept"": ""cabinet"", ""a_depth_m"": 1.4420000314712524, ""b_concept"": ""fireplace"", ""b_depth_m"": 2.375, ""comparative"": ""farther"", ""answer_concept"": ""fireplace""}"
train_000492,44796464/3512.740,44796464,lidar,unknown,train,identify_superlative,farthest_camera,1,"Excluding the walls, floor, and ceiling, what is the most distant object from the camera?",,sink,object,,ARKitScenes/3dod/Training/44796464/44796464_frames/lowres_wide/44796464_3512.740.png,ARKitScenes/3dod/Training/44796464/44796464_frames/lowres_depth/44796464_3512.740.png,rule,"{""winner_concept"": ""sink"", ""winner_object_index"": 2, ""winner_area_frac"": 0.030948138885039448, ""winner_depth_m"": 2.7890000343322754, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_000493,47204786/27390.295,47204786,lidar,unknown,train,existence,positive,4,Is a shelf present in this scene?,,yes,yes_no,yes|no,ARKitScenes/3dod/Training/47204786/47204786_frames/lowres_wide/47204786_27390.295.png,ARKitScenes/3dod/Training/47204786/47204786_frames/lowres_depth/47204786_27390.295.png,rule,"{""concept"": ""shelf"", ""object_index"": 11, ""area_frac"": 0.2994921526785485}"
train_000494,47332241/756816.527,47332241,lidar,unknown,train,existence,positive,4,Is a cabinet present in this scene?,,yes,yes_no,yes|no,ARKitScenes/3dod/Training/47332241/47332241_frames/lowres_wide/47332241_756816.527.png,ARKitScenes/3dod/Training/47332241/47332241_frames/lowres_depth/47332241_756816.527.png,rule,"{""concept"": ""cabinet"", ""object_index"": 11, ""area_frac"": 0.019758866690452872}"
train_000495,41159823/86643.802,41159823,lidar,unknown,train,relative_depth,farther,2,Is the sink or the toilet farther from the camera?,,sink,choice,sink|toilet,ARKitScenes/3dod/Training/41159823/41159823_frames/lowres_wide/41159823_86643.802.png,ARKitScenes/3dod/Training/41159823/41159823_frames/lowres_depth/41159823_86643.802.png,rule,"{""a_concept"": ""toilet"", ""a_depth_m"": 2.180999994277954, ""b_concept"": ""sink"", ""b_depth_m"": 2.756999969482422, ""comparative"": ""farther"", ""answer_concept"": ""sink""}"
train_000496,42898427/1133.547,42898427,lidar,unknown,train,identify_superlative,closest_camera,0,"Not counting the walls, floor, or ceiling, which object is closest to the camera?",,sofa,object,,ARKitScenes/3dod/Training/42898427/42898427_frames/lowres_wide/42898427_1133.547.png,ARKitScenes/3dod/Training/42898427/42898427_frames/lowres_depth/42898427_1133.547.png,rule,"{""winner_concept"": ""sofa"", ""winner_object_index"": 0, ""winner_area_frac"": 0.12674537249708082, ""winner_depth_m"": 2.0369999408721924, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_000497,41126744/2995.414,41126744,lidar,unknown,train,relative_depth,closer,4,"Of the sink and the toilet, which is closer?",,sink,choice,sink|toilet,ARKitScenes/3dod/Training/41126744/41126744_frames/lowres_wide/41126744_2995.414.png,ARKitScenes/3dod/Training/41126744/41126744_frames/lowres_depth/41126744_2995.414.png,rule,"{""a_concept"": ""sink"", ""a_depth_m"": 0.9824999570846558, ""b_concept"": ""toilet"", ""b_depth_m"": 1.3109999895095825, ""comparative"": ""closer"", ""answer_concept"": ""sink""}"
train_000498,43895917/111338.458,43895917,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the table?,,bathtub,object,,ARKitScenes/3dod/Training/43895917/43895917_frames/lowres_wide/43895917_111338.458.png,ARKitScenes/3dod/Training/43895917/43895917_frames/lowres_depth/43895917_111338.458.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 2, ""answer_concept"": ""bathtub"", ""answer_object_index"": 0, ""nearest_distance_m"": 0.119, ""second_nearest_distance_m"": 1.343}"
train_000499,42444855/94901.624,42444855,lidar,unknown,train,relative_depth,closer,5,"Which one is closer, the television or the chair?",,television,choice,television|chair,ARKitScenes/3dod/Training/42444855/42444855_frames/lowres_wide/42444855_94901.624.png,ARKitScenes/3dod/Training/42444855/42444855_frames/lowres_depth/42444855_94901.624.png,rule,"{""a_concept"": ""television"", ""a_depth_m"": 1.6929999589920044, ""b_concept"": ""chair"", ""b_depth_m"": 2.1710000038146973, ""comparative"": ""closer"", ""answer_concept"": ""television""}"
train_000500,45261397/29174.671,45261397,lidar,unknown,train,existence,positive,0,Is there a shelf in this room?,,yes,yes_no,yes|no,ARKitScenes/3dod/Training/45261397/45261397_frames/lowres_wide/45261397_29174.671.png,ARKitScenes/3dod/Training/45261397/45261397_frames/lowres_depth/45261397_29174.671.png,rule,"{""concept"": ""shelf"", ""object_index"": 2, ""area_frac"": 0.37627715690294466}"
train_000501,47334267/156755.894,47334267,lidar,unknown,train,identify_superlative,farthest_camera,4,"Not counting the room's walls, floor, or ceiling, which object is farthest away in this image?",,chair,object,,ARKitScenes/3dod/Training/47334267/47334267_frames/lowres_wide/47334267_156755.894.png,ARKitScenes/3dod/Training/47334267/47334267_frames/lowres_depth/47334267_156755.894.png,rule,"{""winner_concept"": ""chair"", ""winner_object_index"": 25, ""winner_area_frac"": 0.05060463051842831, ""winner_depth_m"": 4.421000003814697, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_000502,41159623/55593.231,41159623,lidar,unknown,train,left_right,,2,"Looking at the television, is the fireplace positioned on its left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/41159623/41159623_frames/lowres_wide/41159623_55593.231.png,ARKitScenes/3dod/Training/41159623/41159623_frames/lowres_depth/41159623_55593.231.png,rule,"{""a_concept"": ""fireplace"", ""b_concept"": ""television"", ""a_centroid_x"": 141.1449668372066, ""b_centroid_x"": 41.87346061883663, ""horizontal_gap_px"": 99.27150621836996, ""image_width"": 256}"
train_000503,42898689/577273.127,42898689,lidar,unknown,train,identify_superlative,farthest_camera,2,"Among the furniture and items in the room, not the walls, floor, or ceiling, which is farthest from where the picture was taken?",,shelf,object,,ARKitScenes/3dod/Training/42898689/42898689_frames/lowres_wide/42898689_577273.127.png,ARKitScenes/3dod/Training/42898689/42898689_frames/lowres_depth/42898689_577273.127.png,rule,"{""winner_concept"": ""shelf"", ""winner_object_index"": 3, ""winner_area_frac"": 0.13839797729808392, ""winner_depth_m"": 1.2100000381469727, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_000504,45261407/29675.119,45261407,lidar,unknown,train,relative_depth,farther,0,"Which is farther from the camera, the sofa or the cabinet?",,cabinet,choice,sofa|cabinet,ARKitScenes/3dod/Training/45261407/45261407_frames/lowres_wide/45261407_29675.119.png,ARKitScenes/3dod/Training/45261407/45261407_frames/lowres_depth/45261407_29675.119.png,rule,"{""a_concept"": ""sofa"", ""a_depth_m"": 1.3300000429153442, ""b_concept"": ""cabinet"", ""b_depth_m"": 1.6349999904632568, ""comparative"": ""farther"", ""answer_concept"": ""cabinet""}"
train_000505,48458762/141727.864,48458762,lidar,unknown,train,nearest_object,,4,What is right next to the table?,,cabinet,object,,ARKitScenes/3dod/Training/48458762/48458762_frames/lowres_wide/48458762_141727.864.png,ARKitScenes/3dod/Training/48458762/48458762_frames/lowres_depth/48458762_141727.864.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 5, ""answer_concept"": ""cabinet"", ""answer_object_index"": 6, ""nearest_distance_m"": 0.407, ""second_nearest_distance_m"": 0.556}"
train_000506,41098000/9317.693,41098000,lidar,unknown,train,existence,negative,4,Is a cabinet present in this scene?,,no,yes_no,yes|no,ARKitScenes/3dod/Training/41098000/41098000_frames/lowres_wide/41098000_9317.693.png,ARKitScenes/3dod/Training/41098000/41098000_frames/lowres_depth/41098000_9317.693.png,rule,"{""concept"": ""cabinet"", ""reason"": ""category_or_scene_type_plausible""}"
train_000507,44358661/1091.003,44358661,lidar,unknown,train,existence,negative,2,Does this room contain a cabinet?,,no,yes_no,yes|no,ARKitScenes/3dod/Training/44358661/44358661_frames/lowres_wide/44358661_1091.003.png,ARKitScenes/3dod/Training/44358661/44358661_frames/lowres_depth/44358661_1091.003.png,rule,"{""concept"": ""cabinet"", ""reason"": ""category_or_scene_type_plausible""}"
train_000508,48018291/800064.728,48018291,lidar,unknown,train,identify_superlative,farthest_camera,4,"Not counting the room's walls, floor, or ceiling, which object is farthest away in this image?",,washer,object,,ARKitScenes/3dod/Training/48018291/48018291_frames/lowres_wide/48018291_800064.728.png,ARKitScenes/3dod/Training/48018291/48018291_frames/lowres_depth/48018291_800064.728.png,rule,"{""winner_concept"": ""washer"", ""winner_object_index"": 4, ""winner_area_frac"": 0.09207287464093171, ""winner_depth_m"": 2.0460000038146973, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_000509,47895320/92475.111,47895320,lidar,unknown,train,left_right,,1,"Relative to the stool, is the cabinet on the left or the right?",,right,choice,left|right,ARKitScenes/3dod/Training/47895320/47895320_frames/lowres_wide/47895320_92475.111.png,ARKitScenes/3dod/Training/47895320/47895320_frames/lowres_depth/47895320_92475.111.png,rule,"{""a_concept"": ""cabinet"", ""b_concept"": ""stool"", ""a_centroid_x"": 199.1462590881518, ""b_centroid_x"": 72.08271047039563, ""horizontal_gap_px"": 127.06354861775617, ""image_width"": 256}"
train_000510,44358661/1176.602,44358661,lidar,unknown,train,nearest_object,,4,What is right next to the cabinet?,,shelf,object,,ARKitScenes/3dod/Training/44358661/44358661_frames/lowres_wide/44358661_1176.602.png,ARKitScenes/3dod/Training/44358661/44358661_frames/lowres_depth/44358661_1176.602.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 14, ""answer_concept"": ""shelf"", ""answer_object_index"": 33, ""nearest_distance_m"": 0.155, ""second_nearest_distance_m"": 3.21}"
train_000511,42898438/2157.960,42898438,lidar,unknown,train,existence,negative,4,Is a television present in this scene?,,no,yes_no,yes|no,ARKitScenes/3dod/Training/42898438/42898438_frames/lowres_wide/42898438_2157.960.png,ARKitScenes/3dod/Training/42898438/42898438_frames/lowres_depth/42898438_2157.960.png,rule,"{""concept"": ""television"", ""reason"": ""category_or_scene_type_plausible""}"
train_000512,47669917/14135.785,47669917,lidar,unknown,train,left_right,,4,"Which side of the chair is the television on, left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/47669917/47669917_frames/lowres_wide/47669917_14135.785.png,ARKitScenes/3dod/Training/47669917/47669917_frames/lowres_depth/47669917_14135.785.png,rule,"{""a_concept"": ""television"", ""b_concept"": ""chair"", ""a_centroid_x"": 165.38206490910312, ""b_centroid_x"": 123.42409144750003, ""horizontal_gap_px"": 41.95797346160309, ""image_width"": 256}"
train_000513,47115137/85884.346,47115137,lidar,unknown,train,left_right,,3,Is the toilet on the left side or the right side of the sink?,,left,choice,left|right,ARKitScenes/3dod/Training/47115137/47115137_frames/lowres_wide/47115137_85884.346.png,ARKitScenes/3dod/Training/47115137/47115137_frames/lowres_depth/47115137_85884.346.png,rule,"{""a_concept"": ""toilet"", ""b_concept"": ""sink"", ""a_centroid_x"": 52.01943815596694, ""b_centroid_x"": 151.52878045293218, ""horizontal_gap_px"": 99.50934229696524, ""image_width"": 256}"
train_000514,47204800/24089.547,47204800,lidar,unknown,train,existence,positive,0,Is there a television in this room?,,yes,yes_no,yes|no,ARKitScenes/3dod/Training/47204800/47204800_frames/lowres_wide/47204800_24089.547.png,ARKitScenes/3dod/Training/47204800/47204800_frames/lowres_depth/47204800_24089.547.png,rule,"{""concept"": ""television"", ""object_index"": 12, ""area_frac"": 0.03742530002916477}"
train_000515,45261407/29654.028,45261407,lidar,unknown,train,left_right,,3,Is the television on the left side or the right side of the cabinet?,,left,choice,left|right,ARKitScenes/3dod/Training/45261407/45261407_frames/lowres_wide/45261407_29654.028.png,ARKitScenes/3dod/Training/45261407/45261407_frames/lowres_depth/45261407_29654.028.png,rule,"{""a_concept"": ""television"", ""b_concept"": ""cabinet"", ""a_centroid_x"": 24.43350424376138, ""b_centroid_x"": 81.08971820013416, ""horizontal_gap_px"": 56.65621395637278, ""image_width"": 256}"
train_000516,47895476/132657.439,47895476,lidar,unknown,train,left_right,,3,Is the table on the left side or the right side of the cabinet?,,right,choice,left|right,ARKitScenes/3dod/Training/47895476/47895476_frames/lowres_wide/47895476_132657.439.png,ARKitScenes/3dod/Training/47895476/47895476_frames/lowres_depth/47895476_132657.439.png,rule,"{""a_concept"": ""table"", ""b_concept"": ""cabinet"", ""a_centroid_x"": 238.58323132763658, ""b_centroid_x"": 210.43735574752682, ""horizontal_gap_px"": 28.14587558010976, ""image_width"": 256}"
train_000517,42444998/45494.558,42444998,lidar,unknown,train,existence,positive,5,Is there any television visible in the image?,,yes,yes_no,yes|no,ARKitScenes/3dod/Training/42444998/42444998_frames/lowres_wide/42444998_45494.558.png,ARKitScenes/3dod/Training/42444998/42444998_frames/lowres_depth/42444998_45494.558.png,rule,"{""concept"": ""television"", ""object_index"": 5, ""area_frac"": 0.21955487243256008}"
train_000518,47115150/86890.920,47115150,lidar,unknown,train,existence,negative,5,Is there any cabinet visible in the image?,,no,yes_no,yes|no,ARKitScenes/3dod/Training/47115150/47115150_frames/lowres_wide/47115150_86890.920.png,ARKitScenes/3dod/Training/47115150/47115150_frames/lowres_depth/47115150_86890.920.png,rule,"{""concept"": ""cabinet"", ""reason"": ""category_or_scene_type_plausible""}"
train_000519,41098151/1191.025,41098151,lidar,unknown,train,existence,negative,5,Is there any television visible in the image?,,no,yes_no,yes|no,ARKitScenes/3dod/Training/41098151/41098151_frames/lowres_wide/41098151_1191.025.png,ARKitScenes/3dod/Training/41098151/41098151_frames/lowres_depth/41098151_1191.025.png,rule,"{""concept"": ""television"", ""reason"": ""category_or_scene_type_plausible""}"
train_000520,47895824/1219909.892,47895824,lidar,unknown,train,nearest_object,,4,What is right next to the table?,,television,object,,ARKitScenes/3dod/Training/47895824/47895824_frames/lowres_wide/47895824_1219909.892.png,ARKitScenes/3dod/Training/47895824/47895824_frames/lowres_depth/47895824_1219909.892.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 1, ""answer_concept"": ""television"", ""answer_object_index"": 2, ""nearest_distance_m"": 0.427, ""second_nearest_distance_m"": 1.071}"
train_000521,48018697/544898.965,48018697,lidar,unknown,train,relative_depth,farther,2,Is the chair or the cabinet farther from the camera?,,chair,choice,chair|cabinet,ARKitScenes/3dod/Training/48018697/48018697_frames/lowres_wide/48018697_544898.965.png,ARKitScenes/3dod/Training/48018697/48018697_frames/lowres_depth/48018697_544898.965.png,rule,"{""a_concept"": ""chair"", ""a_depth_m"": 2.8450000286102295, ""b_concept"": ""cabinet"", ""b_depth_m"": 2.256999969482422, ""comparative"": ""farther"", ""answer_concept"": ""chair""}"
train_000522,42898216/694927.045,42898216,lidar,unknown,train,left_right,,4,"Which side of the television is the cabinet on, left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/42898216/42898216_frames/lowres_wide/42898216_694927.045.png,ARKitScenes/3dod/Training/42898216/42898216_frames/lowres_depth/42898216_694927.045.png,rule,"{""a_concept"": ""cabinet"", ""b_concept"": ""television"", ""a_centroid_x"": 147.00594384544584, ""b_centroid_x"": 73.5749659998174, ""horizontal_gap_px"": 73.43097784562845, ""image_width"": 256}"
train_000523,47333746/54835.974,47333746,lidar,unknown,train,left_right,,0,Is the cabinet to the left or to the right of the stove?,,right,choice,left|right,ARKitScenes/3dod/Training/47333746/47333746_frames/lowres_wide/47333746_54835.974.png,ARKitScenes/3dod/Training/47333746/47333746_frames/lowres_depth/47333746_54835.974.png,rule,"{""a_concept"": ""cabinet"", ""b_concept"": ""stove"", ""a_centroid_x"": 186.83889245936655, ""b_centroid_x"": 87.79473495537906, ""horizontal_gap_px"": 99.04415750398749, ""image_width"": 256}"
train_000524,42898405/369775.283,42898405,lidar,unknown,train,relative_depth,closer,2,Is the toilet or the sink closer to the camera?,,sink,choice,toilet|sink,ARKitScenes/3dod/Training/42898405/42898405_frames/lowres_wide/42898405_369775.283.png,ARKitScenes/3dod/Training/42898405/42898405_frames/lowres_depth/42898405_369775.283.png,rule,"{""a_concept"": ""sink"", ""a_depth_m"": 1.4859999418258667, ""b_concept"": ""toilet"", ""b_depth_m"": 2.187000036239624, ""comparative"": ""closer"", ""answer_concept"": ""sink""}"
train_000525,48017887/80063.517,48017887,lidar,unknown,train,existence,positive,2,Does this room contain a chair?,,yes,yes_no,yes|no,ARKitScenes/3dod/Training/48017887/48017887_frames/lowres_wide/48017887_80063.517.png,ARKitScenes/3dod/Training/48017887/48017887_frames/lowres_depth/48017887_80063.517.png,rule,"{""concept"": ""chair"", ""object_index"": 4, ""area_frac"": 0.20414550335732154}"
train_000526,47332177/262485.236,47332177,lidar,unknown,train,left_right,,1,"Relative to the cabinet, is the bed on the left or the right?",,left,choice,left|right,ARKitScenes/3dod/Training/47332177/47332177_frames/lowres_wide/47332177_262485.236.png,ARKitScenes/3dod/Training/47332177/47332177_frames/lowres_depth/47332177_262485.236.png,rule,"{""a_concept"": ""bed"", ""b_concept"": ""cabinet"", ""a_centroid_x"": 38.91514032640957, ""b_centroid_x"": 106.43637593185193, ""horizontal_gap_px"": 67.52123560544236, ""image_width"": 256}"
train_000527,47334883/622614.201,47334883,lidar,unknown,train,existence,positive,2,Does this room contain a cabinet?,,yes,yes_no,yes|no,ARKitScenes/3dod/Training/47334883/47334883_frames/lowres_wide/47334883_622614.201.png,ARKitScenes/3dod/Training/47334883/47334883_frames/lowres_depth/47334883_622614.201.png,rule,"{""concept"": ""cabinet"", ""object_index"": 1, ""area_frac"": 0.025385898703308443}"
train_000528,43828162/74475.233,43828162,lidar,unknown,train,identify_superlative,closest_camera,3,"Ignoring the walls, floor, and ceiling, what object is nearest the viewer?",,chair,object,,ARKitScenes/3dod/Training/43828162/43828162_frames/lowres_wide/43828162_74475.233.png,ARKitScenes/3dod/Training/43828162/43828162_frames/lowres_depth/43828162_74475.233.png,rule,"{""winner_concept"": ""chair"", ""winner_object_index"": 3, ""winner_area_frac"": 0.060575501158404266, ""winner_depth_m"": 2.2260000705718994, ""runner_up_concept"": ""sofa"", ""runner_up_area_frac"": 0.10777582063772069, ""runner_up_depth_m"": 3.7239999771118164}"
train_000529,47430074/27311.899,47430074,lidar,unknown,train,existence,negative,4,Is a cabinet present in this scene?,,no,yes_no,yes|no,ARKitScenes/3dod/Training/47430074/47430074_frames/lowres_wide/47430074_27311.899.png,ARKitScenes/3dod/Training/47430074/47430074_frames/lowres_depth/47430074_27311.899.png,rule,"{""concept"": ""cabinet"", ""reason"": ""category_or_scene_type_plausible""}"
train_000530,42899265/214323.840,42899265,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the table?,,shelf,object,,ARKitScenes/3dod/Training/42899265/42899265_frames/lowres_wide/42899265_214323.840.png,ARKitScenes/3dod/Training/42899265/42899265_frames/lowres_depth/42899265_214323.840.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 9, ""answer_concept"": ""shelf"", ""answer_object_index"": 8, ""nearest_distance_m"": 0.796, ""second_nearest_distance_m"": 2.97}"
train_000531,42446068/80639.395,42446068,lidar,unknown,train,left_right,,4,"Which side of the toilet is the bathtub on, left or right?",,left,choice,left|right,ARKitScenes/3dod/Training/42446068/42446068_frames/lowres_wide/42446068_80639.395.png,ARKitScenes/3dod/Training/42446068/42446068_frames/lowres_depth/42446068_80639.395.png,rule,"{""a_concept"": ""bathtub"", ""b_concept"": ""toilet"", ""a_centroid_x"": 178.88870409171022, ""b_centroid_x"": 222.23333777779254, ""horizontal_gap_px"": 43.34463368608232, ""image_width"": 256}"
