question_id,image_id,sequence_id,sensor,scene_type,split,question_type,variant,template_id,question,question_paraphrased,answer,answer_type,answer_space,image_path,depth_path,source,evidence
train_005119,kv2/align_kv2/2014-12-18_15-56-51_260595134347,scene:kv2/align_kv2/2014-12-18_15-56-51_260595134347,kv2,rest_space,train,existence,positive,0,Is there a window in this room?,,yes,yes_no,yes|no,SUNRGBD/kv2/align_kv2/2014-12-18_15-56-51_260595134347/image/0000023.jpg,SUNRGBD/kv2/align_kv2/2014-12-18_15-56-51_260595134347/depth_bfx/0000023.png,rule,"{""concept"": ""window"", ""object_index"": 3, ""area_frac"": 0.33206513310933056}"
train_013068,kv2/kinect2data/001344_2014-06-19_15-41-07_260595134347_rgbf000187-resize,scene:kv2/kinect2data/001344_2014-06-19_15-41-07_260595134347_rgbf000187-resize,kv2,rest_space,train,existence,positive,5,Is there any chair visible in the image?,,yes,yes_no,yes|no,SUNRGBD/kv2/kinect2data/001344_2014-06-19_15-41-07_260595134347_rgbf000187-resize/image/0000187.jpg,SUNRGBD/kv2/kinect2data/001344_2014-06-19_15-41-07_260595134347_rgbf000187-resize/depth_bfx/0000187.png,rule,"{""concept"": ""chair"", ""object_index"": 15, ""area_frac"": 0.02962393383303179}"
train_015091,kv2/align_kv2/2014-12-18_14-11-31_260595134347,scene:kv2/align_kv2/2014-12-18_14-11-31_260595134347,kv2,computer_room,train,existence,negative,1,Do you see a phone here?,,no,yes_no,yes|no,SUNRGBD/kv2/align_kv2/2014-12-18_14-11-31_260595134347/image/0000059.jpg,SUNRGBD/kv2/align_kv2/2014-12-18_14-11-31_260595134347/depth_bfx/0000059.png,rule,"{""concept"": ""phone"", ""reason"": ""category_or_scene_type_plausible""}"
train_008781,kv2/kinect2data/002144_2014-06-25_21-23-49_260595134347_rgbf000030-resize,scene:kv2/kinect2data/002144_2014-06-25_21-23-49_260595134347_rgbf000030-resize,kv2,idk,train,existence,positive,5,Is there any window visible in the image?,,yes,yes_no,yes|no,SUNRGBD/kv2/kinect2data/002144_2014-06-25_21-23-49_260595134347_rgbf000030-resize/image/0000030.jpg,SUNRGBD/kv2/kinect2data/002144_2014-06-25_21-23-49_260595134347_rgbf000030-resize/depth_bfx/0000030.png,rule,"{""concept"": ""window"", ""object_index"": 16, ""area_frac"": 0.025584130266218662}"
train_004750,kv2/kinect2data/002198_2014-06-28_18-33-30_260595134347_rgbf000076-resize,scene:kv2/kinect2data/002198_2014-06-28_18-33-30_260595134347_rgbf000076-resize,kv2,furniture_store,train,existence,positive,3,Can you spot a lamp in the picture?,,yes,yes_no,yes|no,SUNRGBD/kv2/kinect2data/002198_2014-06-28_18-33-30_260595134347_rgbf000076-resize/image/0000076.jpg,SUNRGBD/kv2/kinect2data/002198_2014-06-28_18-33-30_260595134347_rgbf000076-resize/depth_bfx/0000076.png,rule,"{""concept"": ""lamp"", ""object_index"": 14, ""area_frac"": 0.0064383561643835616}"
train_015321,kv2/kinect2data/002556_2014-06-24_13-47-04_094959634447_rgbf000073-resize,scene:kv2/kinect2data/002556_2014-06-24_13-47-04_094959634447_rgbf000073-resize,kv2,computer_room,train,existence,positive,4,Is a monitor present in this scene?,,yes,yes_no,yes|no,SUNRGBD/kv2/kinect2data/002556_2014-06-24_13-47-04_094959634447_rgbf000073-resize/image/0000073.jpg,SUNRGBD/kv2/kinect2data/002556_2014-06-24_13-47-04_094959634447_rgbf000073-resize/depth_bfx/0000073.png,rule,"{""concept"": ""monitor"", ""object_index"": 5, ""area_frac"": 0.07834241617949199}"
train_013061,kv2/kinect2data/000625_2014-06-08_11-27-43_260595134347_rgbf000196-resize,scene:kv2/kinect2data/000625_2014-06-08_11-27-43_260595134347_rgbf000196-resize,kv2,rest_space,train,existence,negative,1,Do you see a bed here?,,no,yes_no,yes|no,SUNRGBD/kv2/kinect2data/000625_2014-06-08_11-27-43_260595134347_rgbf000196-resize/image/0000196.jpg,SUNRGBD/kv2/kinect2data/000625_2014-06-08_11-27-43_260595134347_rgbf000196-resize/depth_bfx/0000196.png,rule,"{""concept"": ""bed"", ""reason"": ""category_or_scene_type_plausible""}"
train_005807,kv2/kinect2data/001482_2014-06-19_17-35-08_260595134347_rgbf000074-resize,scene:kv2/kinect2data/001482_2014-06-19_17-35-08_260595134347_rgbf000074-resize,kv2,study_space,train,existence,positive,1,Do you see a chair here?,,yes,yes_no,yes|no,SUNRGBD/kv2/kinect2data/001482_2014-06-19_17-35-08_260595134347_rgbf000074-resize/image/0000074.jpg,SUNRGBD/kv2/kinect2data/001482_2014-06-19_17-35-08_260595134347_rgbf000074-resize/depth_bfx/0000074.png,rule,"{""concept"": ""chair"", ""object_index"": 14, ""area_frac"": 0.1132153011113983}"
train_004153,kv2/kinect2data/000091_2014-05-14_21-47-56_260595134347_rgbf000152-resize,scene:kv2/kinect2data/000091_2014-05-14_21-47-56_260595134347_rgbf000152-resize,kv2,library,train,existence,positive,2,Does this room contain a bookshelf?,,yes,yes_no,yes|no,SUNRGBD/kv2/kinect2data/000091_2014-05-14_21-47-56_260595134347_rgbf000152-resize/image/0000152.jpg,SUNRGBD/kv2/kinect2data/000091_2014-05-14_21-47-56_260595134347_rgbf000152-resize/depth_bfx/0000152.png,rule,"{""concept"": ""bookshelf"", ""object_index"": 5, ""area_frac"": 0.017959421039028173}"
train_008552,kv2/kinect2data/001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize,scene:kv2/kinect2data/001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize,kv2,classroom,train,existence,positive,1,Do you see a handle here?,,yes,yes_no,yes|no,SUNRGBD/kv2/kinect2data/001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize/image/0000066.jpg,SUNRGBD/kv2/kinect2data/001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize/depth_bfx/0000066.png,rule,"{""concept"": ""handle"", ""object_index"": 5, ""area_frac"": 0.010560868441457741}"
train_007091,kv2/kinect2data/001524_2014-06-20_16-43-13_260595134347_rgbf000058-resize,scene:kv2/kinect2data/001524_2014-06-20_16-43-13_260595134347_rgbf000058-resize,kv2,rest_space,train,existence,negative,2,Does this room contain a shelf?,,no,yes_no,yes|no,SUNRGBD/kv2/kinect2data/001524_2014-06-20_16-43-13_260595134347_rgbf000058-resize/image/0000058.jpg,SUNRGBD/kv2/kinect2data/001524_2014-06-20_16-43-13_260595134347_rgbf000058-resize/depth_bfx/0000058.png,rule,"{""concept"": ""shelf"", ""reason"": ""category_or_scene_type_plausible""}"
train_004898,kv2/align_kv2/2014-12-18_14-27-13_260595134347,scene:kv2/align_kv2/2014-12-18_14-27-13_260595134347,kv2,lecture_theatre,train,existence,negative,2,Does this room contain a blackboard?,,no,yes_no,yes|no,SUNRGBD/kv2/align_kv2/2014-12-18_14-27-13_260595134347/image/0000033.jpg,SUNRGBD/kv2/align_kv2/2014-12-18_14-27-13_260595134347/depth_bfx/0000033.png,rule,"{""concept"": ""blackboard"", ""reason"": ""category_or_scene_type_plausible""}"
train_000430,xtion/sun3ddata/home_ac/home_ac_scan2_2012_aug_22/0000278-000840801025,sun3d:home_ac/home_ac_scan2_2012_aug_22,xtion,living_room,train,existence,negative,2,Does this room contain a bed frame?,,no,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan2_2012_aug_22/0000278-000840801025/image/0000278-000840801025.jpg,SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan2_2012_aug_22/0000278-000840801025/depth_bfx/0000278-000840801025.png,rule,"{""concept"": ""bedframe"", ""reason"": ""category_or_scene_type_plausible""}"
train_006829,xtion/sun3ddata/brown_bm_3/brown_bm_3/0000821-000027717732,sun3d:brown_bm_3/brown_bm_3,xtion,idk,train,existence,positive,1,Do you see a chair here?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/brown_bm_3/brown_bm_3/0000821-000027717732/image/0000821-000027717732.jpg,SUNRGBD/xtion/sun3ddata/brown_bm_3/brown_bm_3/0000821-000027717732/depth_bfx/0000823-000027711424.png,rule,"{""concept"": ""chair"", ""object_index"": 3, ""area_frac"": 0.03895929494189103}"
train_011699,xtion/sun3ddata/harvard_c9/hv_c9_2/0000013-000000406487,sun3d:harvard_c9/hv_c9_2,xtion,classroom,train,existence,negative,1,Do you see a doorknob here?,,no,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/harvard_c9/hv_c9_2/0000013-000000406487/image/0000013-000000406487.jpg,SUNRGBD/xtion/sun3ddata/harvard_c9/hv_c9_2/0000013-000000406487/depth_bfx/0000013-000000400431.png,rule,"{""concept"": ""doorknob"", ""reason"": ""category_or_scene_type_plausible""}"
train_001922,xtion/sun3ddata/mit_32_123/123_1/0005688-000190610392,sun3d:mit_32_123/123_1,xtion,lecture_theatre,train,existence,positive,5,Is there any door visible in the image?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/mit_32_123/123_1/0005688-000190610392/image/0005688-000190610392.jpg,SUNRGBD/xtion/sun3ddata/mit_32_123/123_1/0005688-000190610392/depth_bfx/0005713-000190605156.png,rule,"{""concept"": ""door"", ""object_index"": 4, ""area_frac"": 0.1929586273313612}"
train_004585,xtion/sun3ddata/hotel_grenoble/scan1_2012_july_11/0000716-000733661011,sun3d:hotel_grenoble/scan1_2012_july_11,xtion,bedroom,train,existence,negative,2,Does this room contain a dishwasher?,,no,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/hotel_grenoble/scan1_2012_july_11/0000716-000733661011/image/0000716-000733661011.jpg,SUNRGBD/xtion/sun3ddata/hotel_grenoble/scan1_2012_july_11/0000716-000733661011/depth_bfx/0000716-000733661011.png,rule,"{""concept"": ""dishwasher"", ""reason"": ""category_or_scene_type_plausible""}"
train_007960,xtion/sun3ddata/hotel_florence_ant/hotel_room_florence_scan1_2012_oct_09/0002805-000094045896,sun3d:hotel_florence_ant/hotel_room_florence_scan1_2012_oct_09,xtion,bedroom,train,existence,positive,5,Is there any chair visible in the image?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/hotel_florence_ant/hotel_room_florence_scan1_2012_oct_09/0002805-000094045896/image/0002805-000094045896.jpg,SUNRGBD/xtion/sun3ddata/hotel_florence_ant/hotel_room_florence_scan1_2012_oct_09/0002805-000094045896/depth_bfx/0002819-000094054250.png,rule,"{""concept"": ""chair"", ""object_index"": 1, ""area_frac"": 0.06181344506217603}"
train_013019,xtion/sun3ddata/hotel_ucla_ant/hotel_room_ucla_scan1_2012_oct_05/0012491-000418715388,sun3d:hotel_ucla_ant/hotel_room_ucla_scan1_2012_oct_05,xtion,bedroom,train,existence,positive,4,Is a laptop present in this scene?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/hotel_ucla_ant/hotel_room_ucla_scan1_2012_oct_05/0012491-000418715388/image/0012491-000418715388.jpg,SUNRGBD/xtion/sun3ddata/hotel_ucla_ant/hotel_room_ucla_scan1_2012_oct_05/0012491-000418715388/depth_bfx/0012547-000418722070.png,rule,"{""concept"": ""laptop"", ""object_index"": 0, ""area_frac"": 0.005563421081912743}"
train_003090,xtion/sun3ddata/home_at/home_at_scan1_2013_jan_1/0001365-000045816372,sun3d:home_at/home_at_scan1_2013_jan_1,xtion,living_room,train,existence,positive,2,Does this room contain a curtain?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/home_at/home_at_scan1_2013_jan_1/0001365-000045816372/image/0001365-000045816372.jpg,SUNRGBD/xtion/sun3ddata/home_at/home_at_scan1_2013_jan_1/0001365-000045816372/depth_bfx/0001372-000045829542.png,rule,"{""concept"": ""curtain"", ""object_index"": 3, ""area_frac"": 0.11519926639578561}"
train_009132,xtion/sun3ddata/home_amo/amo-apt-floor1-1/0002197-000074576760,sun3d:home_amo/amo-apt-floor1-1,xtion,kitchen,train,existence,negative,3,Can you spot a magazine in the picture?,,no,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/home_amo/amo-apt-floor1-1/0002197-000074576760/image/0002197-000074576760.jpg,SUNRGBD/xtion/sun3ddata/home_amo/amo-apt-floor1-1/0002197-000074576760/depth_bfx/0002205-000074580274.png,rule,"{""concept"": ""magazine"", ""reason"": ""category_or_scene_type_plausible""}"
train_002081,xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0000951-000031840200,sun3d:harvard_computer_lab/hv_c1_1,xtion,computer_room,train,existence,positive,1,Do you see a desk here?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0000951-000031840200/image/0000951-000031840200.jpg,SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_1/0000951-000031840200/depth_bfx/0000955-000031846120.png,rule,"{""concept"": ""desk"", ""object_index"": 0, ""area_frac"": 0.05115853447978176}"
train_004554,xtion/sun3ddata/hotel_florence_ant/hotel_room_florence_scan1_2012_oct_09/0001910-000064049076,sun3d:hotel_florence_ant/hotel_room_florence_scan1_2012_oct_09,xtion,bedroom,train,existence,positive,5,Is there any desk visible in the image?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/hotel_florence_ant/hotel_room_florence_scan1_2012_oct_09/0001910-000064049076/image/0001910-000064049076.jpg,SUNRGBD/xtion/sun3ddata/hotel_florence_ant/hotel_room_florence_scan1_2012_oct_09/0001910-000064049076/depth_bfx/0001920-000064055294.png,rule,"{""concept"": ""desk"", ""object_index"": 3, ""area_frac"": 0.012471655328798186}"
train_015452,xtion/sun3ddata/harvard_c2/hv_c2_1/0001521-000050944320,sun3d:harvard_c2/hv_c2_1,xtion,classroom,train,existence,negative,5,Is there any toy visible in the image?,,no,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/harvard_c2/hv_c2_1/0001521-000050944320/image/0001521-000050944320.jpg,SUNRGBD/xtion/sun3ddata/harvard_c2/hv_c2_1/0001521-000050944320/depth_bfx/0001526-000050947164.png,rule,"{""concept"": ""toy"", ""reason"": ""category_or_scene_type_plausible""}"
train_004965,xtion/xtion_align_data/2014_12_18_14_34_42,scene:xtion/xtion_align_data/2014_12_18_14_34_42,xtion,classroom,train,existence,negative,5,Is there any desk visible in the image?,,no,yes_no,yes|no,SUNRGBD/xtion/xtion_align_data/2014_12_18_14_34_42/image/0000091.jpg,SUNRGBD/xtion/xtion_align_data/2014_12_18_14_34_42/depth_bfx/0000091.png,rule,"{""concept"": ""desk"", ""reason"": ""category_or_scene_type_plausible""}"
train_010578,xtion/sun3ddata/hotel_ny/hotel_ny_2012_oct_21_scan1/0001772-000074841228,sun3d:hotel_ny/hotel_ny_2012_oct_21_scan1,xtion,bedroom,train,existence,negative,1,Do you see a bottle here?,,no,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/hotel_ny/hotel_ny_2012_oct_21_scan1/0001772-000074841228/image/0001772-000074841228.jpg,SUNRGBD/xtion/sun3ddata/hotel_ny/hotel_ny_2012_oct_21_scan1/0001772-000074841228/depth_bfx/0001766-000074826372.png,rule,"{""concept"": ""bottle"", ""reason"": ""category_or_scene_type_plausible""}"
train_014856,xtion/sun3ddata/mit_1_375/classroom_1375_nov_6_2012_scan1_erika/0000533-000022961488,sun3d:mit_1_375/classroom_1375_nov_6_2012_scan1_erika,xtion,classroom,train,existence,positive,2,Does this room contain a chair?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/mit_1_375/classroom_1375_nov_6_2012_scan1_erika/0000533-000022961488/image/0000533-000022961488.jpg,SUNRGBD/xtion/sun3ddata/mit_1_375/classroom_1375_nov_6_2012_scan1_erika/0000533-000022961488/depth_bfx/0000532-000022958044.png,rule,"{""concept"": ""chair"", ""object_index"": 1, ""area_frac"": 0.028091439621533893}"
train_008047,xtion/sun3ddata/harvard_c8/hv_c8_3/0000610-000020511792,sun3d:harvard_c8/hv_c8_3,xtion,classroom,train,existence,negative,4,Is a cabinet present in this scene?,,no,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/harvard_c8/hv_c8_3/0000610-000020511792/image/0000610-000020511792.jpg,SUNRGBD/xtion/sun3ddata/harvard_c8/hv_c8_3/0000610-000020511792/depth_bfx/0000611-000020497630.png,rule,"{""concept"": ""cabinet"", ""reason"": ""category_or_scene_type_plausible""}"
train_011973,xtion/sun3ddata/home_ac/home_ac_scan2_2012_aug_22/0000595-000851784973,sun3d:home_ac/home_ac_scan2_2012_aug_22,xtion,living_room,train,existence,positive,4,Is a magazine present in this scene?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan2_2012_aug_22/0000595-000851784973/image/0000595-000851784973.jpg,SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan2_2012_aug_22/0000595-000851784973/depth_bfx/0000595-000851784973.png,rule,"{""concept"": ""magazine"", ""object_index"": 6, ""area_frac"": 0.010434292160180485}"
train_004719,xtion/sun3ddata/brown_bm_1/brown_bm_1/0002509-000084413719,sun3d:brown_bm_1/brown_bm_1,xtion,office,train,existence,positive,3,Can you spot a trash can in the picture?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/brown_bm_1/brown_bm_1/0002509-000084413719/image/0002509-000084413719.jpg,SUNRGBD/xtion/sun3ddata/brown_bm_1/brown_bm_1/0002509-000084413719/depth_bfx/0002521-000084424202.png,rule,"{""concept"": ""trashcan"", ""object_index"": 6, ""area_frac"": 0.1188423479939071}"
train_001305,xtion/sun3ddata/brown_cs_4/brown_cs4/0000663-000022388688,sun3d:brown_cs_4/brown_cs4,xtion,classroom,train,existence,negative,2,Does this room contain a sculpture?,,no,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/brown_cs_4/brown_cs4/0000663-000022388688/image/0000663-000022388688.jpg,SUNRGBD/xtion/sun3ddata/brown_cs_4/brown_cs4/0000663-000022388688/depth_bfx/0000665-000022395997.png,rule,"{""concept"": ""sculpture"", ""reason"": ""category_or_scene_type_plausible""}"
train_013580,xtion/sun3ddata/harvard_computer_lab/hv_c1_2/0000194-000006468588,sun3d:harvard_computer_lab/hv_c1_2,xtion,computer_room,train,existence,positive,1,Do you see a chair here?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_2/0000194-000006468588/image/0000194-000006468588.jpg,SUNRGBD/xtion/sun3ddata/harvard_computer_lab/hv_c1_2/0000194-000006468588/depth_bfx/0000194-000006456562.png,rule,"{""concept"": ""chair"", ""object_index"": 1, ""area_frac"": 0.08812842677962329}"
train_015352,xtion/sun3ddata/brown_cogsci_7/brown_cogsci_7/0000445-000015084745,sun3d:brown_cogsci_7/brown_cogsci_7,xtion,corridor,train,existence,positive,0,Is there a sign in this room?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/brown_cogsci_7/brown_cogsci_7/0000445-000015084745/image/0000445-000015084745.jpg,SUNRGBD/xtion/sun3ddata/brown_cogsci_7/brown_cogsci_7/0000445-000015084745/depth_bfx/0000447-000015082901.png,rule,"{""concept"": ""sign"", ""object_index"": 3, ""area_frac"": 0.035417889660094154}"
train_010862,xtion/sun3ddata/mit_32_123/123_1/0006041-000202441540,sun3d:mit_32_123/123_1,xtion,lecture_theatre,train,existence,negative,5,Is there any bench visible in the image?,,no,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/mit_32_123/123_1/0006041-000202441540/image/0006041-000202441540.jpg,SUNRGBD/xtion/sun3ddata/mit_32_123/123_1/0006041-000202441540/depth_bfx/0006068-000202451239.png,rule,"{""concept"": ""bench"", ""reason"": ""category_or_scene_type_plausible""}"
train_014684,xtion/sun3ddata/mit_32_144/classroom_32144_nov_2_2012_scan1_erika/0008250-000370890563,sun3d:mit_32_144/classroom_32144_nov_2_2012_scan1_erika,xtion,lecture_theatre,train,existence,positive,3,Can you spot a cable in the picture?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/mit_32_144/classroom_32144_nov_2_2012_scan1_erika/0008250-000370890563/image/0008250-000370890563.jpg,SUNRGBD/xtion/sun3ddata/mit_32_144/classroom_32144_nov_2_2012_scan1_erika/0008250-000370890563/depth_bfx/0008244-000370899214.png,rule,"{""concept"": ""cable"", ""object_index"": 13, ""area_frac"": 0.061579397692523144}"
train_001322,xtion/sun3ddata/harvard_c7/hv_c7_1/0000427-000014277816,sun3d:harvard_c7/hv_c7_1,xtion,classroom,train,existence,negative,4,Is a shower curtain present in this scene?,,no,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/harvard_c7/hv_c7_1/0000427-000014277816/image/0000427-000014277816.jpg,SUNRGBD/xtion/sun3ddata/harvard_c7/hv_c7_1/0000427-000014277816/depth_bfx/0000428-000014263963.png,rule,"{""concept"": ""showercurtain"", ""reason"": ""category_or_scene_type_plausible""}"
train_011267,xtion/xtion_align_data/2014_12_18_15_32_3,scene:xtion/xtion_align_data/2014_12_18_15_32_3,xtion,classroom,train,existence,negative,4,Is a photo present in this scene?,,no,yes_no,yes|no,SUNRGBD/xtion/xtion_align_data/2014_12_18_15_32_3/image/0000011.jpg,SUNRGBD/xtion/xtion_align_data/2014_12_18_15_32_3/depth_bfx/0000011.png,rule,"{""concept"": ""photo"", ""reason"": ""category_or_scene_type_plausible""}"
train_007821,xtion/sun3ddata/mit_13_xh_lab1/xh_lab1_1/0003119-000104502888,sun3d:mit_13_xh_lab1/xh_lab1_1,xtion,lab,train,existence,positive,1,Do you see a monitor here?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/mit_13_xh_lab1/xh_lab1_1/0003119-000104502888/image/0003119-000104502888.jpg,SUNRGBD/xtion/sun3ddata/mit_13_xh_lab1/xh_lab1_1/0003119-000104502888/depth_bfx/0003132-000104491912.png,rule,"{""concept"": ""monitor"", ""object_index"": 0, ""area_frac"": 0.03926624231192759}"
train_015526,xtion/sun3ddata/hotel_mr/scan1/0001553-000099384003,sun3d:hotel_mr/scan1,xtion,bedroom,train,existence,positive,5,Is there any window visible in the image?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/hotel_mr/scan1/0001553-000099384003/image/0001553-000099384003.jpg,SUNRGBD/xtion/sun3ddata/hotel_mr/scan1/0001553-000099384003/depth_bfx/0001553-000099384003.png,rule,"{""concept"": ""window"", ""object_index"": 3, ""area_frac"": 0.31830634114898076}"
train_012542,xtion/sun3ddata/home_at/home_at_scan1_2013_jan_1/0003436-000115228008,sun3d:home_at/home_at_scan1_2013_jan_1,xtion,living_room,train,existence,positive,3,Can you spot a cupboard in the picture?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/home_at/home_at_scan1_2013_jan_1/0003436-000115228008/image/0003436-000115228008.jpg,SUNRGBD/xtion/sun3ddata/home_at/home_at_scan1_2013_jan_1/0003436-000115228008/depth_bfx/0003452-000115237582.png,rule,"{""concept"": ""cupboard"", ""object_index"": 1, ""area_frac"": 0.14020396652738928}"
train_008119,xtion/sun3ddata/mit_32_d428/bs4j179mmv/0000323-000010792152,sun3d:mit_32_d428/bs4j179mmv,xtion,office,train,existence,positive,2,Does this room contain a chair?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/mit_32_d428/bs4j179mmv/0000323-000010792152/image/0000323-000010792152.jpg,SUNRGBD/xtion/sun3ddata/mit_32_d428/bs4j179mmv/0000323-000010792152/depth_bfx/0000323-000010791158.png,rule,"{""concept"": ""chair"", ""object_index"": 12, ""area_frac"": 0.13569951387210272}"
train_006318,xtion/sun3ddata/harvard_c6/hv_c6_1/0000399-000013356828,sun3d:harvard_c6/hv_c6_1,xtion,classroom,train,existence,negative,1,Do you see a cupboard here?,,no,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_1/0000399-000013356828/image/0000399-000013356828.jpg,SUNRGBD/xtion/sun3ddata/harvard_c6/hv_c6_1/0000399-000013356828/depth_bfx/0000401-000013347700.png,rule,"{""concept"": ""cupboard"", ""reason"": ""category_or_scene_type_plausible""}"
train_003388,xtion/sun3ddata/brown_cogsci_1/brown_cogsci_1/0002257-000075613683,sun3d:brown_cogsci_1/brown_cogsci_1,xtion,discussion_area,train,existence,negative,1,Do you see a box here?,,no,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/brown_cogsci_1/brown_cogsci_1/0002257-000075613683/image/0002257-000075613683.jpg,SUNRGBD/xtion/sun3ddata/brown_cogsci_1/brown_cogsci_1/0002257-000075613683/depth_bfx/0002267-000075614720.png,rule,"{""concept"": ""box"", ""reason"": ""category_or_scene_type_plausible""}"
train_006535,xtion/sun3ddata/hotel_stb/scan1/0000673-000142639999,sun3d:hotel_stb/scan1,xtion,bedroom,train,existence,positive,0,Is there a sofa in this room?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/hotel_stb/scan1/0000673-000142639999/image/0000673-000142639999.jpg,SUNRGBD/xtion/sun3ddata/hotel_stb/scan1/0000673-000142639999/depth_bfx/0000673-000142639999.png,rule,"{""concept"": ""sofa"", ""object_index"": 6, ""area_frac"": 0.5713882845862541}"
train_008277,xtion/sun3ddata/harvard_c2/hv_c2_1/0001020-000034152804,sun3d:harvard_c2/hv_c2_1,xtion,classroom,train,existence,negative,0,Is there a sign in this room?,,no,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/harvard_c2/hv_c2_1/0001020-000034152804/image/0001020-000034152804.jpg,SUNRGBD/xtion/sun3ddata/harvard_c2/hv_c2_1/0001020-000034152804/depth_bfx/0001023-000034162431.png,rule,"{""concept"": ""sign"", ""reason"": ""category_or_scene_type_plausible""}"
train_010514,xtion/sun3ddata/hotel_beijing/beijing_hotel_1/0001340-000044911440,sun3d:hotel_beijing/beijing_hotel_1,xtion,bedroom,train,existence,positive,4,Is a table present in this scene?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/hotel_beijing/beijing_hotel_1/0001340-000044911440/image/0001340-000044911440.jpg,SUNRGBD/xtion/sun3ddata/hotel_beijing/beijing_hotel_1/0001340-000044911440/depth_bfx/0001347-000044925834.png,rule,"{""concept"": ""table"", ""object_index"": 6, ""area_frac"": 0.16229074345722497}"
train_008980,xtion/sun3ddata/home_bksh/home_bksh_oct_30_2012_scan2_erika/0002467-000108460136,sun3d:home_bksh/home_bksh_oct_30_2012_scan2_erika,xtion,bedroom,train,existence,negative,2,Does this room contain a chair?,,no,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/home_bksh/home_bksh_oct_30_2012_scan2_erika/0002467-000108460136/image/0002467-000108460136.jpg,SUNRGBD/xtion/sun3ddata/home_bksh/home_bksh_oct_30_2012_scan2_erika/0002467-000108460136/depth_bfx/0002464-000108450063.png,rule,"{""concept"": ""chair"", ""reason"": ""category_or_scene_type_plausible""}"
train_000319,xtion/xtion_align_data/2014_12_18_15_48_22,scene:xtion/xtion_align_data/2014_12_18_15_48_22,xtion,classroom,train,existence,positive,2,Does this room contain a door?,,yes,yes_no,yes|no,SUNRGBD/xtion/xtion_align_data/2014_12_18_15_48_22/image/0000224.jpg,SUNRGBD/xtion/xtion_align_data/2014_12_18_15_48_22/depth_bfx/0000224.png,rule,"{""concept"": ""door"", ""object_index"": 6, ""area_frac"": 0.018844650099182368}"
train_002146,xtion/sun3ddata/mit_32_d475a/d475a-1/0002149-000071992368,sun3d:mit_32_d475a/d475a-1,xtion,office,train,existence,positive,0,Is there a phone in this room?,,yes,yes_no,yes|no,SUNRGBD/xtion/sun3ddata/mit_32_d475a/d475a-1/0002149-000071992368/image/0002149-000071992368.jpg,SUNRGBD/xtion/sun3ddata/mit_32_d475a/d475a-1/0002149-000071992368/depth_bfx/0002157-000072005761.png,rule,"{""concept"": ""phone"", ""object_index"": 0, ""area_frac"": 0.026959571194524058}"
