image_id,sequence_id,sensor,scene_type,split,question_type,variant,template_id,question,question_paraphrased,answer,answer_type,answer_space,image_path,depth_path,source,evidence
42444859/96531.967,42444859,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the sink?,,cabinet,object,,ARKitScenes/3dod/Training/42444859/42444859_frames/lowres_wide/42444859_96531.967.png,ARKitScenes/3dod/Training/42444859/42444859_frames/lowres_depth/42444859_96531.967.png,rule,"{""anchor_concept"": ""sink"", ""anchor_object_index"": 1, ""answer_concept"": ""cabinet"", ""answer_object_index"": 0, ""nearest_distance_m"": 0.354, ""second_nearest_distance_m"": 1.178}"
42444859/96531.967,42444859,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the shelf?,,cabinet,object,,ARKitScenes/3dod/Training/42444859/42444859_frames/lowres_wide/42444859_96531.967.png,ARKitScenes/3dod/Training/42444859/42444859_frames/lowres_depth/42444859_96531.967.png,rule,"{""anchor_concept"": ""shelf"", ""anchor_object_index"": 2, ""answer_concept"": ""cabinet"", ""answer_object_index"": 0, ""nearest_distance_m"": 0.883, ""second_nearest_distance_m"": 1.178}"
42444928/221442.197,42444928,lidar,unknown,train,nearest_object,,4,What is right next to the table?,,cabinet,object,,ARKitScenes/3dod/Training/42444928/42444928_frames/lowres_wide/42444928_221442.197.png,ARKitScenes/3dod/Training/42444928/42444928_frames/lowres_depth/42444928_221442.197.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 8, ""answer_concept"": ""cabinet"", ""answer_object_index"": 3, ""nearest_distance_m"": 0.229, ""second_nearest_distance_m"": 0.844}"
42444928/221451.693,42444928,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the refrigerator?,,cabinet,object,,ARKitScenes/3dod/Training/42444928/42444928_frames/lowres_wide/42444928_221451.693.png,ARKitScenes/3dod/Training/42444928/42444928_frames/lowres_depth/42444928_221451.693.png,rule,"{""anchor_concept"": ""refrigerator"", ""anchor_object_index"": 2, ""answer_concept"": ""cabinet"", ""answer_object_index"": 3, ""nearest_distance_m"": 0.277, ""second_nearest_distance_m"": 0.416}"
42444997/45186.770,42444997,lidar,unknown,train,nearest_object,,2,What sits closest to the table?,,television,object,,ARKitScenes/3dod/Training/42444997/42444997_frames/lowres_wide/42444997_45186.770.png,ARKitScenes/3dod/Training/42444997/42444997_frames/lowres_depth/42444997_45186.770.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 5, ""answer_concept"": ""television"", ""answer_object_index"": 6, ""nearest_distance_m"": 0.507, ""second_nearest_distance_m"": 1.421}"
42444997/45186.770,42444997,lidar,unknown,train,nearest_object,,2,What sits closest to the television?,,table,object,,ARKitScenes/3dod/Training/42444997/42444997_frames/lowres_wide/42444997_45186.770.png,ARKitScenes/3dod/Training/42444997/42444997_frames/lowres_depth/42444997_45186.770.png,rule,"{""anchor_concept"": ""television"", ""anchor_object_index"": 6, ""answer_concept"": ""table"", ""answer_object_index"": 5, ""nearest_distance_m"": 0.507, ""second_nearest_distance_m"": 1.479}"
42445128/5148.736,42445128,lidar,unknown,train,nearest_object,,2,What sits closest to the bed?,,cabinet,object,,ARKitScenes/3dod/Training/42445128/42445128_frames/lowres_wide/42445128_5148.736.png,ARKitScenes/3dod/Training/42445128/42445128_frames/lowres_depth/42445128_5148.736.png,rule,"{""anchor_concept"": ""bed"", ""anchor_object_index"": 0, ""answer_concept"": ""cabinet"", ""answer_object_index"": 1, ""nearest_distance_m"": 0.19, ""second_nearest_distance_m"": 1.03}"
42445205/10737.646,42445205,lidar,unknown,val,nearest_object,,1,Which object is nearest to the television?,,fireplace,object,,ARKitScenes/3dod/Training/42445205/42445205_frames/lowres_wide/42445205_10737.646.png,ARKitScenes/3dod/Training/42445205/42445205_frames/lowres_depth/42445205_10737.646.png,rule,"{""anchor_concept"": ""television"", ""anchor_object_index"": 6, ""answer_concept"": ""fireplace"", ""answer_object_index"": 7, ""nearest_distance_m"": 0.339, ""second_nearest_distance_m"": 0.478}"
42445205/10737.646,42445205,lidar,unknown,val,nearest_object,,0,What is the closest object to the fireplace?,,television,object,,ARKitScenes/3dod/Training/42445205/42445205_frames/lowres_wide/42445205_10737.646.png,ARKitScenes/3dod/Training/42445205/42445205_frames/lowres_depth/42445205_10737.646.png,rule,"{""anchor_concept"": ""fireplace"", ""anchor_object_index"": 7, ""answer_concept"": ""television"", ""answer_object_index"": 6, ""nearest_distance_m"": 0.339, ""second_nearest_distance_m"": 0.469}"
42445462/151046.635,42445462,lidar,unknown,train,nearest_object,,1,Which object is nearest to the oven?,,stove,object,,ARKitScenes/3dod/Training/42445462/42445462_frames/lowres_wide/42445462_151046.635.png,ARKitScenes/3dod/Training/42445462/42445462_frames/lowres_depth/42445462_151046.635.png,rule,"{""anchor_concept"": ""oven"", ""anchor_object_index"": 2, ""answer_concept"": ""stove"", ""answer_object_index"": 3, ""nearest_distance_m"": 0.013, ""second_nearest_distance_m"": 0.24}"
42445462/151046.635,42445462,lidar,unknown,train,nearest_object,,2,What sits closest to the stove?,,oven,object,,ARKitScenes/3dod/Training/42445462/42445462_frames/lowres_wide/42445462_151046.635.png,ARKitScenes/3dod/Training/42445462/42445462_frames/lowres_depth/42445462_151046.635.png,rule,"{""anchor_concept"": ""stove"", ""anchor_object_index"": 3, ""answer_concept"": ""oven"", ""answer_object_index"": 2, ""nearest_distance_m"": 0.013, ""second_nearest_distance_m"": 0.239}"
42445498/154785.080,42445498,lidar,unknown,train,nearest_object,,4,What is right next to the cabinet?,,sink,object,,ARKitScenes/3dod/Training/42445498/42445498_frames/lowres_wide/42445498_154785.080.png,ARKitScenes/3dod/Training/42445498/42445498_frames/lowres_depth/42445498_154785.080.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 0, ""answer_concept"": ""sink"", ""answer_object_index"": 1, ""nearest_distance_m"": 0.132, ""second_nearest_distance_m"": 0.586}"
42445498/154785.080,42445498,lidar,unknown,train,nearest_object,,1,Which object is nearest to the sink?,,cabinet,object,,ARKitScenes/3dod/Training/42445498/42445498_frames/lowres_wide/42445498_154785.080.png,ARKitScenes/3dod/Training/42445498/42445498_frames/lowres_depth/42445498_154785.080.png,rule,"{""anchor_concept"": ""sink"", ""anchor_object_index"": 1, ""answer_concept"": ""cabinet"", ""answer_object_index"": 0, ""nearest_distance_m"": 0.132, ""second_nearest_distance_m"": 0.619}"
42445670/60938.231,42445670,lidar,unknown,train,nearest_object,,0,What is the closest object to the cabinet?,,shelf,object,,ARKitScenes/3dod/Training/42445670/42445670_frames/lowres_wide/42445670_60938.231.png,ARKitScenes/3dod/Training/42445670/42445670_frames/lowres_depth/42445670_60938.231.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 4, ""answer_concept"": ""shelf"", ""answer_object_index"": 6, ""nearest_distance_m"": 0.861, ""second_nearest_distance_m"": 2.495}"
42445670/60938.231,42445670,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the shelf?,,cabinet,object,,ARKitScenes/3dod/Training/42445670/42445670_frames/lowres_wide/42445670_60938.231.png,ARKitScenes/3dod/Training/42445670/42445670_frames/lowres_depth/42445670_60938.231.png,rule,"{""anchor_concept"": ""shelf"", ""anchor_object_index"": 6, ""answer_concept"": ""cabinet"", ""answer_object_index"": 4, ""nearest_distance_m"": 0.861, ""second_nearest_distance_m"": 2.829}"
42445680/62047.383,42445680,lidar,unknown,val,nearest_object,,3,Which item is positioned nearest to the sofa?,,table,object,,ARKitScenes/3dod/Training/42445680/42445680_frames/lowres_wide/42445680_62047.383.png,ARKitScenes/3dod/Training/42445680/42445680_frames/lowres_depth/42445680_62047.383.png,rule,"{""anchor_concept"": ""sofa"", ""anchor_object_index"": 1, ""answer_concept"": ""table"", ""answer_object_index"": 2, ""nearest_distance_m"": 1.098, ""second_nearest_distance_m"": 2.429}"
42445680/62070.673,42445680,lidar,unknown,val,nearest_object,,3,Which item is positioned nearest to the sofa?,,fireplace,object,,ARKitScenes/3dod/Training/42445680/42445680_frames/lowres_wide/42445680_62070.673.png,ARKitScenes/3dod/Training/42445680/42445680_frames/lowres_depth/42445680_62070.673.png,rule,"{""anchor_concept"": ""sofa"", ""anchor_object_index"": 3, ""answer_concept"": ""fireplace"", ""answer_object_index"": 8, ""nearest_distance_m"": 0.771, ""second_nearest_distance_m"": 2.166}"
42445680/62070.673,42445680,lidar,unknown,val,nearest_object,,3,Which item is positioned nearest to the fireplace?,,sofa,object,,ARKitScenes/3dod/Training/42445680/42445680_frames/lowres_wide/42445680_62070.673.png,ARKitScenes/3dod/Training/42445680/42445680_frames/lowres_depth/42445680_62070.673.png,rule,"{""anchor_concept"": ""fireplace"", ""anchor_object_index"": 8, ""answer_concept"": ""sofa"", ""answer_object_index"": 3, ""nearest_distance_m"": 0.771, ""second_nearest_distance_m"": 1.901}"
42445721/63515.037,42445721,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the bathtub?,,sink,object,,ARKitScenes/3dod/Training/42445721/42445721_frames/lowres_wide/42445721_63515.037.png,ARKitScenes/3dod/Training/42445721/42445721_frames/lowres_depth/42445721_63515.037.png,rule,"{""anchor_concept"": ""bathtub"", ""anchor_object_index"": 0, ""answer_concept"": ""sink"", ""answer_object_index"": 1, ""nearest_distance_m"": 1.367, ""second_nearest_distance_m"": 1.765}"
42445938/79469.476,42445938,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the table?,,chair,object,,ARKitScenes/3dod/Training/42445938/42445938_frames/lowres_wide/42445938_79469.476.png,ARKitScenes/3dod/Training/42445938/42445938_frames/lowres_depth/42445938_79469.476.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 7, ""answer_concept"": ""chair"", ""answer_object_index"": 10, ""nearest_distance_m"": 0.158, ""second_nearest_distance_m"": 0.416}"
42445966/347146.240,42445966,lidar,unknown,test,nearest_object,,5,Which object is closest in distance to the television?,,table,object,,ARKitScenes/3dod/Validation/42445966/42445966_frames/lowres_wide/42445966_347146.240.png,ARKitScenes/3dod/Validation/42445966/42445966_frames/lowres_depth/42445966_347146.240.png,rule,"{""anchor_concept"": ""television"", ""anchor_object_index"": 4, ""answer_concept"": ""table"", ""answer_object_index"": 3, ""nearest_distance_m"": 0.625, ""second_nearest_distance_m"": 0.923}"
42445966/347146.240,42445966,lidar,unknown,test,nearest_object,,4,What is right next to the cabinet?,,table,object,,ARKitScenes/3dod/Validation/42445966/42445966_frames/lowres_wide/42445966_347146.240.png,ARKitScenes/3dod/Validation/42445966/42445966_frames/lowres_depth/42445966_347146.240.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 5, ""answer_concept"": ""table"", ""answer_object_index"": 3, ""nearest_distance_m"": 0.559, ""second_nearest_distance_m"": 0.923}"
42445988/347287.132,42445988,lidar,unknown,test,nearest_object,,4,What is right next to the sofa?,,table,object,,ARKitScenes/3dod/Validation/42445988/42445988_frames/lowres_wide/42445988_347287.132.png,ARKitScenes/3dod/Validation/42445988/42445988_frames/lowres_depth/42445988_347287.132.png,rule,"{""anchor_concept"": ""sofa"", ""anchor_object_index"": 9, ""answer_concept"": ""table"", ""answer_object_index"": 12, ""nearest_distance_m"": 0.509, ""second_nearest_distance_m"": 0.838}"
42445988/347287.132,42445988,lidar,unknown,test,nearest_object,,4,What is right next to the table?,,sofa,object,,ARKitScenes/3dod/Validation/42445988/42445988_frames/lowres_wide/42445988_347287.132.png,ARKitScenes/3dod/Validation/42445988/42445988_frames/lowres_depth/42445988_347287.132.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 12, ""answer_concept"": ""sofa"", ""answer_object_index"": 9, ""nearest_distance_m"": 0.509, ""second_nearest_distance_m"": 0.654}"
42445988/347287.132,42445988,lidar,unknown,test,nearest_object,,5,Which object is closest in distance to the television?,,table,object,,ARKitScenes/3dod/Validation/42445988/42445988_frames/lowres_wide/42445988_347287.132.png,ARKitScenes/3dod/Validation/42445988/42445988_frames/lowres_depth/42445988_347287.132.png,rule,"{""anchor_concept"": ""television"", ""anchor_object_index"": 13, ""answer_concept"": ""table"", ""answer_object_index"": 12, ""nearest_distance_m"": 0.654, ""second_nearest_distance_m"": 0.838}"
42445998/75497.524,42445998,lidar,unknown,test,nearest_object,,2,What sits closest to the fireplace?,,chair,object,,ARKitScenes/3dod/Validation/42445998/42445998_frames/lowres_wide/42445998_75497.524.png,ARKitScenes/3dod/Validation/42445998/42445998_frames/lowres_depth/42445998_75497.524.png,rule,"{""anchor_concept"": ""fireplace"", ""anchor_object_index"": 11, ""answer_concept"": ""chair"", ""answer_object_index"": 9, ""nearest_distance_m"": 2.148, ""second_nearest_distance_m"": 2.772}"
42446017/134585.617,42446017,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the sofa?,,table,object,,ARKitScenes/3dod/Training/42446017/42446017_frames/lowres_wide/42446017_134585.617.png,ARKitScenes/3dod/Training/42446017/42446017_frames/lowres_depth/42446017_134585.617.png,rule,"{""anchor_concept"": ""sofa"", ""anchor_object_index"": 1, ""answer_concept"": ""table"", ""answer_object_index"": 2, ""nearest_distance_m"": 0.602, ""second_nearest_distance_m"": 1.425}"
42446017/134585.617,42446017,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the table?,,sofa,object,,ARKitScenes/3dod/Training/42446017/42446017_frames/lowres_wide/42446017_134585.617.png,ARKitScenes/3dod/Training/42446017/42446017_frames/lowres_depth/42446017_134585.617.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 2, ""answer_concept"": ""sofa"", ""answer_object_index"": 1, ""nearest_distance_m"": 0.602, ""second_nearest_distance_m"": 0.907}"
42446017/134585.617,42446017,lidar,unknown,train,nearest_object,,1,Which object is nearest to the cabinet?,,table,object,,ARKitScenes/3dod/Training/42446017/42446017_frames/lowres_wide/42446017_134585.617.png,ARKitScenes/3dod/Training/42446017/42446017_frames/lowres_depth/42446017_134585.617.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 3, ""answer_concept"": ""table"", ""answer_object_index"": 2, ""nearest_distance_m"": 0.907, ""second_nearest_distance_m"": 1.425}"
42446049/347784.375,42446049,lidar,unknown,test,nearest_object,,4,What is right next to the oven?,,cabinet,object,,ARKitScenes/3dod/Validation/42446049/42446049_frames/lowres_wide/42446049_347784.375.png,ARKitScenes/3dod/Validation/42446049/42446049_frames/lowres_depth/42446049_347784.375.png,rule,"{""anchor_concept"": ""oven"", ""anchor_object_index"": 9, ""answer_concept"": ""cabinet"", ""answer_object_index"": 8, ""nearest_distance_m"": 0.533, ""second_nearest_distance_m"": 0.668}"
42446049/347805.084,42446049,lidar,unknown,test,nearest_object,,4,What is right next to the sink?,,cabinet,object,,ARKitScenes/3dod/Validation/42446049/42446049_frames/lowres_wide/42446049_347805.084.png,ARKitScenes/3dod/Validation/42446049/42446049_frames/lowres_depth/42446049_347805.084.png,rule,"{""anchor_concept"": ""sink"", ""anchor_object_index"": 6, ""answer_concept"": ""cabinet"", ""answer_object_index"": 5, ""nearest_distance_m"": 0.196, ""second_nearest_distance_m"": 0.857}"
42446068/80660.586,42446068,lidar,unknown,train,nearest_object,,2,What sits closest to the toilet?,,cabinet,object,,ARKitScenes/3dod/Training/42446068/42446068_frames/lowres_wide/42446068_80660.586.png,ARKitScenes/3dod/Training/42446068/42446068_frames/lowres_depth/42446068_80660.586.png,rule,"{""anchor_concept"": ""toilet"", ""anchor_object_index"": 2, ""answer_concept"": ""cabinet"", ""answer_object_index"": 3, ""nearest_distance_m"": 0.787, ""second_nearest_distance_m"": 0.989}"
42446068/80660.586,42446068,lidar,unknown,train,nearest_object,,4,What is right next to the cabinet?,,sink,object,,ARKitScenes/3dod/Training/42446068/42446068_frames/lowres_wide/42446068_80660.586.png,ARKitScenes/3dod/Training/42446068/42446068_frames/lowres_depth/42446068_80660.586.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 3, ""answer_concept"": ""sink"", ""answer_object_index"": 4, ""nearest_distance_m"": 0.223, ""second_nearest_distance_m"": 0.787}"
42446068/80660.586,42446068,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the sink?,,cabinet,object,,ARKitScenes/3dod/Training/42446068/42446068_frames/lowres_wide/42446068_80660.586.png,ARKitScenes/3dod/Training/42446068/42446068_frames/lowres_depth/42446068_80660.586.png,rule,"{""anchor_concept"": ""sink"", ""anchor_object_index"": 4, ""answer_concept"": ""cabinet"", ""answer_object_index"": 3, ""nearest_distance_m"": 0.223, ""second_nearest_distance_m"": 0.989}"
42446072/80503.385,42446072,lidar,unknown,train,nearest_object,,0,What is the closest object to the cabinet?,,sink,object,,ARKitScenes/3dod/Training/42446072/42446072_frames/lowres_wide/42446072_80503.385.png,ARKitScenes/3dod/Training/42446072/42446072_frames/lowres_depth/42446072_80503.385.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 0, ""answer_concept"": ""sink"", ""answer_object_index"": 1, ""nearest_distance_m"": 0.213, ""second_nearest_distance_m"": 0.602}"
42446072/80503.385,42446072,lidar,unknown,train,nearest_object,,0,What is the closest object to the sink?,,cabinet,object,,ARKitScenes/3dod/Training/42446072/42446072_frames/lowres_wide/42446072_80503.385.png,ARKitScenes/3dod/Training/42446072/42446072_frames/lowres_depth/42446072_80503.385.png,rule,"{""anchor_concept"": ""sink"", ""anchor_object_index"": 1, ""answer_concept"": ""cabinet"", ""answer_object_index"": 0, ""nearest_distance_m"": 0.213, ""second_nearest_distance_m"": 0.678}"
42446072/80503.385,42446072,lidar,unknown,train,nearest_object,,2,What sits closest to the toilet?,,bathtub,object,,ARKitScenes/3dod/Training/42446072/42446072_frames/lowres_wide/42446072_80503.385.png,ARKitScenes/3dod/Training/42446072/42446072_frames/lowres_depth/42446072_80503.385.png,rule,"{""anchor_concept"": ""toilet"", ""anchor_object_index"": 2, ""answer_concept"": ""bathtub"", ""answer_object_index"": 3, ""nearest_distance_m"": 0.441, ""second_nearest_distance_m"": 0.602}"
42446072/80503.385,42446072,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the bathtub?,,toilet,object,,ARKitScenes/3dod/Training/42446072/42446072_frames/lowres_wide/42446072_80503.385.png,ARKitScenes/3dod/Training/42446072/42446072_frames/lowres_depth/42446072_80503.385.png,rule,"{""anchor_concept"": ""bathtub"", ""anchor_object_index"": 3, ""answer_concept"": ""toilet"", ""answer_object_index"": 2, ""nearest_distance_m"": 0.441, ""second_nearest_distance_m"": 0.933}"
42446100/77957.294,42446100,lidar,unknown,test,nearest_object,,3,Which item is positioned nearest to the oven?,,cabinet,object,,ARKitScenes/3dod/Validation/42446100/42446100_frames/lowres_wide/42446100_77957.294.png,ARKitScenes/3dod/Validation/42446100/42446100_frames/lowres_depth/42446100_77957.294.png,rule,"{""anchor_concept"": ""oven"", ""anchor_object_index"": 8, ""answer_concept"": ""cabinet"", ""answer_object_index"": 10, ""nearest_distance_m"": 0.47, ""second_nearest_distance_m"": 0.893}"
42446100/77990.681,42446100,lidar,unknown,test,nearest_object,,3,Which item is positioned nearest to the oven?,,cabinet,object,,ARKitScenes/3dod/Validation/42446100/42446100_frames/lowres_wide/42446100_77990.681.png,ARKitScenes/3dod/Validation/42446100/42446100_frames/lowres_depth/42446100_77990.681.png,rule,"{""anchor_concept"": ""oven"", ""anchor_object_index"": 2, ""answer_concept"": ""cabinet"", ""answer_object_index"": 1, ""nearest_distance_m"": 0.274, ""second_nearest_distance_m"": 2.71}"
42446100/78007.391,42446100,lidar,unknown,test,nearest_object,,5,Which object is closest in distance to the sink?,,cabinet,object,,ARKitScenes/3dod/Validation/42446100/42446100_frames/lowres_wide/42446100_78007.391.png,ARKitScenes/3dod/Validation/42446100/42446100_frames/lowres_depth/42446100_78007.391.png,rule,"{""anchor_concept"": ""sink"", ""anchor_object_index"": 5, ""answer_concept"": ""cabinet"", ""answer_object_index"": 6, ""nearest_distance_m"": 0.197, ""second_nearest_distance_m"": 0.571}"
42446100/78024.084,42446100,lidar,unknown,test,nearest_object,,0,What is the closest object to the television?,,cabinet,object,,ARKitScenes/3dod/Validation/42446100/42446100_frames/lowres_wide/42446100_78024.084.png,ARKitScenes/3dod/Validation/42446100/42446100_frames/lowres_depth/42446100_78024.084.png,rule,"{""anchor_concept"": ""television"", ""anchor_object_index"": 25, ""answer_concept"": ""cabinet"", ""answer_object_index"": 17, ""nearest_distance_m"": 2.327, ""second_nearest_distance_m"": 3.519}"
42446103/78053.189,42446103,lidar,unknown,test,nearest_object,,1,Which object is nearest to the table?,,chair,object,,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_wide/42446103_78053.189.png,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_depth/42446103_78053.189.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 23, ""answer_concept"": ""chair"", ""answer_object_index"": 26, ""nearest_distance_m"": 0.452, ""second_nearest_distance_m"": 0.798}"
42446103/78084.893,42446103,lidar,unknown,test,nearest_object,,5,Which object is closest in distance to the table?,,chair,object,,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_wide/42446103_78084.893.png,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_depth/42446103_78084.893.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 23, ""answer_concept"": ""chair"", ""answer_object_index"": 24, ""nearest_distance_m"": 0.353, ""second_nearest_distance_m"": 1.275}"
42446103/78084.893,42446103,lidar,unknown,test,nearest_object,,5,Which object is closest in distance to the chair?,,table,object,,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_wide/42446103_78084.893.png,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_depth/42446103_78084.893.png,rule,"{""anchor_concept"": ""chair"", ""anchor_object_index"": 24, ""answer_concept"": ""table"", ""answer_object_index"": 23, ""nearest_distance_m"": 0.353, ""second_nearest_distance_m"": 1.419}"
42446103/78100.687,42446103,lidar,unknown,test,nearest_object,,0,What is the closest object to the television?,,chair,object,,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_wide/42446103_78100.687.png,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_depth/42446103_78100.687.png,rule,"{""anchor_concept"": ""television"", ""anchor_object_index"": 28, ""answer_concept"": ""chair"", ""answer_object_index"": 26, ""nearest_distance_m"": 1.195, ""second_nearest_distance_m"": 2.3}"
42446103/78116.581,42446103,lidar,unknown,test,nearest_object,,0,What is the closest object to the oven?,,sink,object,,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_wide/42446103_78116.581.png,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_depth/42446103_78116.581.png,rule,"{""anchor_concept"": ""oven"", ""anchor_object_index"": 1, ""answer_concept"": ""sink"", ""answer_object_index"": 6, ""nearest_distance_m"": 1.38, ""second_nearest_distance_m"": 2.043}"
42446103/78116.581,42446103,lidar,unknown,test,nearest_object,,3,Which item is positioned nearest to the sink?,,oven,object,,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_wide/42446103_78116.581.png,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_depth/42446103_78116.581.png,rule,"{""anchor_concept"": ""sink"", ""anchor_object_index"": 6, ""answer_concept"": ""oven"", ""answer_object_index"": 1, ""nearest_distance_m"": 1.38, ""second_nearest_distance_m"": 1.962}"
42446103/78164.095,42446103,lidar,unknown,test,nearest_object,,5,Which object is closest in distance to the cabinet?,,oven,object,,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_wide/42446103_78164.095.png,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_depth/42446103_78164.095.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 8, ""answer_concept"": ""oven"", ""answer_object_index"": 10, ""nearest_distance_m"": 0.311, ""second_nearest_distance_m"": 1.943}"
42446103/78164.095,42446103,lidar,unknown,test,nearest_object,,1,Which object is nearest to the oven?,,cabinet,object,,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_wide/42446103_78164.095.png,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_depth/42446103_78164.095.png,rule,"{""anchor_concept"": ""oven"", ""anchor_object_index"": 10, ""answer_concept"": ""cabinet"", ""answer_object_index"": 8, ""nearest_distance_m"": 0.311, ""second_nearest_distance_m"": 2.18}"
42446103/78164.095,42446103,lidar,unknown,test,nearest_object,,5,Which object is closest in distance to the table?,,chair,object,,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_wide/42446103_78164.095.png,ARKitScenes/3dod/Validation/42446103/42446103_frames/lowres_depth/42446103_78164.095.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 23, ""answer_concept"": ""chair"", ""answer_object_index"": 24, ""nearest_distance_m"": 0.149, ""second_nearest_distance_m"": 0.888}"
42446114/78324.082,42446114,lidar,unknown,test,nearest_object,,3,Which item is positioned nearest to the sink?,,cabinet,object,,ARKitScenes/3dod/Validation/42446114/42446114_frames/lowres_wide/42446114_78324.082.png,ARKitScenes/3dod/Validation/42446114/42446114_frames/lowres_depth/42446114_78324.082.png,rule,"{""anchor_concept"": ""sink"", ""anchor_object_index"": 3, ""answer_concept"": ""cabinet"", ""answer_object_index"": 1, ""nearest_distance_m"": 0.396, ""second_nearest_distance_m"": 0.627}"
42446156/79148.218,42446156,lidar,unknown,test,nearest_object,,4,What is right next to the table?,,television,object,,ARKitScenes/3dod/Validation/42446156/42446156_frames/lowres_wide/42446156_79148.218.png,ARKitScenes/3dod/Validation/42446156/42446156_frames/lowres_depth/42446156_79148.218.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 7, ""answer_concept"": ""television"", ""answer_object_index"": 8, ""nearest_distance_m"": 0.492, ""second_nearest_distance_m"": 0.975}"
42446156/79148.218,42446156,lidar,unknown,test,nearest_object,,5,Which object is closest in distance to the television?,,table,object,,ARKitScenes/3dod/Validation/42446156/42446156_frames/lowres_wide/42446156_79148.218.png,ARKitScenes/3dod/Validation/42446156/42446156_frames/lowres_depth/42446156_79148.218.png,rule,"{""anchor_concept"": ""television"", ""anchor_object_index"": 8, ""answer_concept"": ""table"", ""answer_object_index"": 7, ""nearest_distance_m"": 0.492, ""second_nearest_distance_m"": 1.248}"
42446466/355382.670,42446466,lidar,unknown,train,nearest_object,,2,What sits closest to the sofa?,,cabinet,object,,ARKitScenes/3dod/Training/42446466/42446466_frames/lowres_wide/42446466_355382.670.png,ARKitScenes/3dod/Training/42446466/42446466_frames/lowres_depth/42446466_355382.670.png,rule,"{""anchor_concept"": ""sofa"", ""anchor_object_index"": 9, ""answer_concept"": ""cabinet"", ""answer_object_index"": 10, ""nearest_distance_m"": 1.14, ""second_nearest_distance_m"": 1.465}"
42446466/355402.679,42446466,lidar,unknown,train,nearest_object,,4,What is right next to the table?,,sofa,object,,ARKitScenes/3dod/Training/42446466/42446466_frames/lowres_wide/42446466_355402.679.png,ARKitScenes/3dod/Training/42446466/42446466_frames/lowres_depth/42446466_355402.679.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 14, ""answer_concept"": ""sofa"", ""answer_object_index"": 12, ""nearest_distance_m"": 0.389, ""second_nearest_distance_m"": 1.059}"
42446466/355402.679,42446466,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the television?,,cabinet,object,,ARKitScenes/3dod/Training/42446466/42446466_frames/lowres_wide/42446466_355402.679.png,ARKitScenes/3dod/Training/42446466/42446466_frames/lowres_depth/42446466_355402.679.png,rule,"{""anchor_concept"": ""television"", ""anchor_object_index"": 16, ""answer_concept"": ""cabinet"", ""answer_object_index"": 15, ""nearest_distance_m"": 0.542, ""second_nearest_distance_m"": 0.82}"
